Germany;Oil products;Other final consumption (PJ);13. Germany;03. Oil products;12. Other final consumption (PJ);625.20;683.43;737.58;724.37;622.40;676.46;679.14;716.97;771.96;917.58;843.41;844.46;844.69;898.86;900.97;886.06;878.31;959.44;953.53;932.18;932.76;952.58;900.36;972.81;986.81;947.76;994.35;1025.21;934.53;952.82;947.07;943.20;883.87;905.36;931.27;905.34;876.92;848.33;797.33;837.07;830.21;818.46;798.92;809.93;779.86;778.16;839.96;868.97;847.49;859.59;944.60;830.23;..
Germany;Natural gas;Production (PJ);13. Germany;04. Natural gas;01. Production (PJ);507.53;610.90;688.37;726.20;665.74;695.36;707.68;763.15;770.60;681.12;701.28;620.93;678.25;712.92;655.54;613.07;682.75;632.42;605.37;566.56;566.56;574.49;575.77;597.29;632.18;683.37;673.18;656.08;699.52;661.53;667.03;669.36;666.66;609.05;600.13;624.54;622.11;551.49;544.96;465.29;456.07;400.63;371.19;287.38;265.24;274.27;252.42;197.40;183.11;168.76;161.91;151.23;129.22
Germany;Natural gas;Imports (PJ);13. Germany;04. Natural gas;02. Imports (PJ);202.45;318.93;519.10;800.93;966.73;1026.72;1124.06;1221.77;1428.42;1562.40;1462.25;1362.62;1367.06;1390.16;1477.78;1524.48;1662.58;1619.45;1766.46;1787.24;1857.29;1904.22;2038.72;2138.36;2316.26;2627.99;2560.71;2484.17;2578.71;2557.53;2656.28;2757.34;2946.32;3172.81;3303.39;3264.82;3038.73;3184.65;3075.80;3299.29;3145.57;3101.93;3430.92;3154.39;3597.26;3416.96;4008.49;2953.01;3168.24;2783.05;2930.47;2960.06;2496.13
Germany;Natural gas;Exports (PJ);13. Germany;04. Natural gas;03. Exports (PJ);-4.78;-3.73;-4.05;-4.84;-4.11;-3.96;-5.55;-8.96;-12.06;-83.41;-95.91;-74.99;-54.82;-41.38;-42.70;-41.53;-51.45;-42.35;-35.14;-39.18;-39.39;-46.84;-54.90;-60.64;-101.26;-116.90;-125.61;-137.69;-179.67;-176.69;-219.70;-242.29;-447.20;-501.42;-710.10;-543.90;-549.90;-528.00;-464.23;-718.34;-617.70;-597.12;-770.58;-781.58;-1140.60;-809.23;-1126.26;0.00;0.00;0.00;0.00;0.00;0.00
Germany;Natural gas;Total energy supply (PJ);13. Germany;04. Natural gas;04. Total energy supply (PJ);703.74;923.66;1199.52;1516.17;1616.02;1707.92;1805.21;1970.50;2151.63;2143.99;2046.92;1901.89;1973.07;2059.31;2042.13;2092.24;2277.08;2224.66;2307.25;2301.91;2416.80;2378.11;2499.00;2561.85;2817.61;3151.05;3012.33;3045.01;3014.32;3008.35;3164.84;3163.99;3176.75;3189.74;3256.58;3319.97;3202.70;3230.64;3045.12;3177.99;2913.84;2923.20;3060.64;2653.36;2727.88;2944.59;3154.36;3079.48;3166.08;3123.35;3231.45;2795.24;2661.23
Germany;Natural gas;Electricity_ CHP and heat plants (PJ);13. Germany;04. Natural gas;05. Electricity_ CHP and heat plants (PJ);-200.94;-271.92;-389.12;-562.80;-596.65;-562.16;-567.81;-637.94;-687.92;-621.90;-502.07;-426.04;-425.01;-412.44;-318.66;-349.66;-380.68;-392.83;-428.57;-444.38;-446.85;-399.41;-403.90;-478.19;-511.03;-562.94;-551.99;-568.77;-581.57;-514.04;-602.85;-602.85;-720.10;-717.53;-782.71;-804.71;-793.27;-857.23;-789.74;-851.50;-790.78;-720.88;-653.93;-584.62;-589.83;-728.82;-766.64;-724.27;-771.80;-809.42;-825.06;-724.83;..
Germany;Natural gas;Oil refineries_ transformation (PJ);13. Germany;04. Natural gas;06. Oil refineries_ transformation (PJ);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;..
Germany;Natural gas;Total final consumption (PJ);13. Germany;04. Natural gas;07. Total final consumption (PJ);480.91;631.93;778.09;900.66;931.69;1062.86;1178.45;1242.37;1358.66;1402.24;1451.09;1368.50;1426.64;1491.44;1542.96;1531.64;1643.68;1627.16;1654.90;1635.50;1749.67;1788.33;1887.37;1937.50;2093.37;2347.00;2257.74;2261.83;2273.78;2308.22;2348.07;2347.31;2318.11;2341.24;2306.34;2340.56;2243.29;2293.22;2128.92;2360.72;2114.61;2192.07;2313.43;2091.58;2163.50;2304.37;2317.55;2387.23;2336.04;2299.04;2513.50;2217.87;..
Germany;Natural gas;Industry (PJ);13. Germany;04. Natural gas;08. Industry (PJ);340.18;399.50;490.73;544.75;534.26;580.86;640.41;643.75;689.69;705.17;706.01;645.38;651.99;666.37;669.99;650.10;679.69;700.66;732.51;713.71;709.43;723.13;720.95;734.47;751.09;750.64;749.71;753.14;786.08;806.24;780.12;779.03;748.02;793.63;806.15;785.77;848.56;839.06;728.39;843.79;816.32;820.52;822.21;805.08;803.82;837.02;874.35;844.45;815.41;822.82;857.96;759.16;..
Germany;Natural gas;Transport (PJ);13. Germany;04. Natural gas;09. Transport (PJ);0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.20;2.52;2.61;2.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.78;1.05;1.38;39.46;40.94;35.20;30.91;28.72;24.89;19.66;20.97;20.24;19.79;18.98;18.79;17.86;18.66;19.13;25.67;32.79;19.80;23.29;30.51;..
Germany;Natural gas;Residential (PJ);13. Germany;04. Natural gas;10. Residential (PJ);0.00;0.04;0.07;0.22;0.39;0.50;0.61;0.67;0.84;1.43;2.29;3.14;3.28;488.73;523.59;534.82;591.68;536.56;545.84;561.43;666.50;686.09;776.04;779.24;877.17;1036.48;954.50;965.01;950.40;981.00;1035.00;1035.00;1037.84;1007.78;975.13;949.09;882.23;928.04;914.78;1000.93;827.23;905.13;942.42;766.11;826.43;924.97;904.27;932.19;936.99;910.45;1052.06;911.18;..
Germany;Natural gas;Commercial and public services (PJ);13. Germany;04. Natural gas;11. Commercial and public services (PJ);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;165.79;178.22;175.64;190.95;180.87;183.81;196.02;222.35;222.62;237.24;231.96;244.48;271.42;248.34;246.17;243.00;243.00;252.00;252.00;402.79;399.89;386.36;475.79;387.47;410.09;384.97;381.07;337.53;347.11;415.91;380.39;402.78;399.96;401.07;448.52;396.40;416.38;448.67;411.10;..
Germany;Natural gas;Other final consumption (PJ);13. Germany;04. Natural gas;12. Other final consumption (PJ);140.73;232.40;287.28;355.69;397.04;481.50;537.44;596.75;665.61;693.04;740.38;719.98;771.37;170.55;171.16;171.08;181.36;209.07;192.74;164.34;151.39;156.48;153.15;191.83;220.63;288.47;305.19;297.50;294.30;277.20;279.90;279.90;90.00;99.00;103.50;99.00;96.30;91.13;81.12;113.97;113.28;99.51;113.90;121.22;112.61;123.75;118.73;136.39;154.45;129.59;131.52;105.92;..
Germany;Nuclear;Production (PJ);13. Germany;05. Nuclear;01. Production (PJ);67.81;103.88;132.07;157.73;263.32;322.18;450.05;478.61;568.32;606.78;716.14;813.94;853.85;1141.46;1516.05;1427.36;1551.07;1715.77;1768.52;1667.57;1606.49;1733.05;1672.72;1644.71;1670.99;1746.30;1858.84;1763.39;1854.59;1850.25;1868.78;1798.28;1800.74;1822.53;1778.78;1824.75;1533.10;1619.95;1471.99;1533.34;1177.87;1085.02;1061.35;1059.59;1001.30;923.28;832.63;829.15;818.96;702.35;754.15;378.64;78.72
Germany;Nuclear;Imports (PJ);13. Germany;05. Nuclear;02. Imports (PJ);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Germany;Nuclear;Exports (PJ);13. Germany;05. Nuclear;03. Exports (PJ);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Germany;Nuclear;Total energy supply (PJ);13. Germany;05. Nuclear;04. Total energy supply (PJ);67.81;103.88;132.07;157.73;263.32;322.18;450.05;478.61;568.32;606.78;716.14;813.94;853.85;1141.46;1516.05;1427.36;1551.07;1715.77;1768.52;1667.57;1606.49;1733.05;1672.72;1644.71;1670.99;1746.30;1858.84;1763.39;1854.59;1850.25;1868.78;1798.28;1800.74;1822.53;1778.78;1824.75;1533.10;1619.95;1471.99;1533.34;1177.87;1085.02;1061.35;1059.59;1001.30;923.28;832.63;829.15;818.96;702.35;754.15;378.64;78.72
Germany;Nuclear;Electricity_ CHP and heat plants (PJ);13. Germany;05. Nuclear;05. Electricity_ CHP and heat plants (PJ);-67.81;-103.88;-132.07;-157.73;-263.32;-322.18;-450.05;-478.61;-568.32;-606.78;-716.14;-813.94;-853.85;-1141.46;-1516.05;-1427.36;-1551.07;-1715.77;-1768.52;-1667.57;-1606.49;-1733.05;-1672.72;-1644.71;-1670.99;-1746.30;-1858.84;-1763.39;-1854.59;-1850.25;-1868.78;-1798.28;-1800.74;-1822.53;-1778.78;-1824.75;-1533.10;-1619.95;-1471.99;-1533.34;-1177.87;-1085.02;-1061.35;-1059.59;-1001.30;-923.28;-832.63;-829.15;-818.96;-702.35;-754.15;-378.64;..
Germany;Nuclear;Oil refineries_ transformation (PJ);13. Germany;05. Nuclear;06. Oil refineries_ transformation (PJ);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;..
Germany;Nuclear;Total final consumption (PJ);13. Germany;05. Nuclear;07. Total final consumption (PJ);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;..
Germany;Nuclear;Industry (PJ);13. Germany;05. Nuclear;08. Industry (PJ);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;..
Germany;Nuclear;Transport (PJ);13. Germany;05. Nuclear;09. Transport (PJ);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;..
Germany;Nuclear;Residential (PJ);13. Germany;05. Nuclear;10. Residential (PJ);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;..
Germany;Nuclear;Commercial and public services (PJ);13. Germany;05. Nuclear;11. Commercial and public services (PJ);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;..
Germany;Nuclear;Other final consumption (PJ);13. Germany;05. Nuclear;12. Other final consumption (PJ);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;..
Germany;Renewables and waste;Production (PJ);13. Germany;06. Renewables and waste;01. Production (PJ);154.78;160.55;159.60;204.29;201.36;192.55;207.80;212.93;219.09;253.83;266.75;281.73;271.71;286.64;283.75;244.97;241.71;259.83;244.97;264.31;255.48;273.12;280.36;295.43;310.39;324.71;368.43;402.32;394.96;446.50;497.52;538.15;617.59;710.68;820.85;997.48;1160.44;1238.88;1258.04;1434.78;1480.00;1642.11;1695.98;1707.17;1805.63;1809.42;1919.02;1947.71;2038.00;2067.37;2093.75;2167.21;2204.01
Germany;Renewables and waste;Imports (PJ);13. Germany;06. Renewables and waste;02. Imports (PJ);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.84;23.37;44.40;73.04;76.72;70.65;70.46;91.57;100.09;89.88;100.62;99.96;96.05;86.53;86.94;108.78;98.16;144.90;115.91;117.09;104.65
Germany;Renewables and waste;Exports (PJ);13. Germany;06. Renewables and waste;03. Exports (PJ);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-2.59;-2.95;-2.66;-2.75;-2.70;-3.03;-3.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-8.65;-10.79;-10.90;-31.75;-36.97;-39.74;-43.41;-75.07;-84.31;-65.57;-80.48;-93.57;-89.74;-80.27;-81.67;-106.88;-113.82;-126.89;-122.76;-120.06;-119.03
Germany;Renewables and waste;Total energy supply (PJ);13. Germany;06. Renewables and waste;04. Total energy supply (PJ);154.78;160.55;159.60;204.29;201.36;192.55;207.80;212.93;216.50;250.89;264.09;278.98;269.00;283.61;280.56;244.97;241.71;259.83;244.97;264.31;255.48;273.12;280.36;295.43;310.39;324.71;368.43;402.32;394.96;446.50;497.52;538.15;627.78;723.26;854.34;1038.77;1200.17;1269.79;1285.10;1451.28;1495.78;1666.42;1716.12;1713.56;1811.94;1815.67;1924.29;1949.62;2022.33;2085.38;2086.90;2164.23;2189.63
Germany;Renewables and waste;Electricity_ CHP and heat plants (PJ);13. Germany;06. Renewables and waste;05. Electricity_ CHP and heat plants (PJ);-77.13;-75.74;-86.37;-131.78;-130.93;-124.56;-137.99;-144.36;-151.21;-170.70;-181.10;-190.36;-176.51;-180.21;-174.35;-131.34;-135.38;-147.19;-140.46;-139.36;-136.33;-161.33;-167.54;-181.42;-196.19;-208.83;-194.72;-216.57;-209.94;-244.35;-279.59;-305.06;-286.95;-339.28;-419.27;-492.52;-588.85;-639.18;-671.52;-735.44;-821.13;-933.48;-971.43;-1030.61;-1127.59;-1138.79;-1234.96;-1231.81;-1301.15;-1347.05;-1283.87;-1329.82;..
Germany;Renewables and waste;Oil refineries_ transformation (PJ);13. Germany;06. Renewables and waste;06. Oil refineries_ transformation (PJ);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;..
Germany;Renewables and waste;Total final consumption (PJ);13. Germany;06. Renewables and waste;07. Total final consumption (PJ);77.65;84.81;73.23;72.51;70.42;67.99;66.95;65.61;64.89;79.80;82.65;88.27;92.07;103.06;105.93;113.62;106.33;112.63;104.51;124.95;119.14;111.79;112.82;114.01;114.19;115.88;173.71;185.74;185.02;202.16;217.92;233.10;332.61;372.36;426.41;533.87;598.11;615.78;596.52;697.54;654.32;708.98;720.17;657.98;657.56;650.63;663.16;692.64;697.61;715.02;745.60;781.74;..
Germany;Renewables and waste;Industry (PJ);13. Germany;06. Renewables and waste;08. Industry (PJ);1.17;1.17;1.17;1.17;1.17;1.03;1.03;1.03;1.17;1.17;1.61;3.52;3.22;1.90;2.05;0.00;0.00;0.00;0.00;33.21;26.92;19.12;19.90;19.95;19.51;20.05;13.64;18.89;18.93;18.98;26.62;31.76;62.89;85.89;98.62;97.66;122.38;116.15;129.08;152.30;159.33;148.86;152.37;156.35;152.58;163.56;162.66;166.93;167.76;169.15;172.07;202.53;..
Germany;Renewables and waste;Transport (PJ);13. Germany;06. Renewables and waste;09. Transport (PJ);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.26;0.30;1.15;1.49;2.23;3.72;4.13;5.36;9.90;13.77;21.36;28.82;38.09;76.38;139.91;158.60;122.18;110.05;120.99;117.06;123.25;112.81;116.18;107.41;107.71;109.02;112.86;112.16;140.18;121.59;124.29;..
Germany;Renewables and waste;Residential (PJ);13. Germany;06. Renewables and waste;10. Residential (PJ);45.74;44.19;41.32;37.54;39.47;35.81;32.37;31.93;31.20;37.42;39.46;37.98;41.94;53.82;54.15;0.00;0.00;0.00;..;91.64;92.09;92.24;92.41;92.65;92.90;93.25;155.96;162.30;160.21;172.68;176.95;179.33;204.00;199.88;198.92;235.70;247.30;291.42;263.47;311.08;285.18;335.68;347.70;286.76;289.62;270.80;278.55;296.39;299.51;285.18;325.26;334.12;..
Germany;Renewables and waste;Commercial and public services (PJ);13. Germany;06. Renewables and waste;11. Commercial and public services (PJ);30.74;39.45;30.74;33.80;29.78;31.16;33.55;32.65;32.52;41.21;41.58;42.59;42.72;43.14;45.53;0.00;0.00;0.00;..;0.11;0.14;0.17;0.21;0.26;0.30;0.34;0.39;0.42;0.51;0.59;0.58;0.64;30.41;41.44;44.75;51.27;54.89;71.57;77.00;94.24;73.77;79.94;83.77;73.21;80.43;79.43;82.51;84.49;86.00;86.30;91.70;87.04;..
Germany;Renewables and waste;Other final consumption (PJ);13. Germany;06. Renewables and waste;12. Other final consumption (PJ);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.19;4.19;4.19;4.19;113.62;106.33;112.63;104.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.48;7.07;7.74;9.33;14.94;14.47;16.92;18.92;18.97;21.24;23.52;25.48;27.52;29.13;30.42;31.97;32.18;34.22;34.97;33.75;..
Germany;Electricity;Production (PJ);13. Germany;07. Electricity;01. Production (PJ);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Germany;Electricity;Imports (PJ);13. Germany;07. Electricity;02. Imports (PJ);57.70;72.24;70.87;63.58;68.24;51.31;71.11;73.53;70.54;84.14;93.91;88.22;101.85;85.31;81.13;91.76;106.06;101.88;97.88;114.01;109.50;102.30;121.06;129.27;143.05;134.65;136.84;137.93;146.15;162.48;164.80;174.13;176.80;173.47;204.70;174.47;165.43;150.01;150.69;154.66;183.61;166.56;141.20;145.57;133.23;102.02;100.23;114.22;144.45;172.27;186.23;177.59;249.50
Germany;Electricity;Exports (PJ);13. Germany;07. Electricity;03. Exports (PJ);-32.38;-26.14;-29.24;-38.30;-38.07;-46.75;-47.96;-59.76;-63.65;-58.41;-59.58;-59.91;-59.55;-70.07;-72.01;-69.82;-79.37;-95.10;-94.71;-110.66;-111.57;-121.46;-117.93;-120.86;-125.68;-153.61;-145.30;-140.23;-142.41;-151.48;-151.64;-138.14;-188.56;-182.91;-221.14;-235.59;-225.03;-222.37;-194.88;-208.50;-197.16;-240.52;-257.09;-267.55;-307.04;-283.91;-289.08;-289.67;-262.05;-240.78;-253.10;-275.71;-216.30
Germany;Electricity;Total energy supply (PJ);13. Germany;07. Electricity;04. Total energy supply (PJ);25.32;46.11;41.62;25.28;30.17;4.56;23.15;13.77;6.89;25.73;34.33;28.31;42.30;15.24;9.12;21.94;26.69;6.78;3.17;3.35;-2.07;-19.15;3.13;8.41;17.37;-18.96;-8.46;-2.30;3.74;11.01;13.17;35.99;-11.77;-9.44;-16.44;-61.12;-59.60;-72.36;-44.18;-53.84;-13.55;-73.95;-115.89;-121.99;-173.82;-181.89;-188.85;-175.45;-117.60;-68.50;-66.87;-98.12;33.20
Germany;Electricity;Electricity_ CHP and heat plants (PJ);13. Germany;07. Electricity;05. Electricity_ CHP and heat plants (PJ);1178.10;1245.17;1347.67;1406.03;1381.57;1517.12;1533.79;1612.71;1683.26;1678.82;1683.85;1685.19;1716.52;1811.64;1874.02;1878.53;1909.68;1969.59;2006.63;1971.54;1928.97;1921.22;1880.95;1890.74;1918.13;1982.49;1972.84;1988.55;1989.16;2060.33;2094.79;2095.03;2176.85;2204.48;2218.81;2280.07;2283.97;2286.70;2126.94;2256.19;2186.22;2239.99;2278.50;2239.02;2312.60;2321.50;2331.78;2283.48;2163.52;2048.07;2114.94;2067.53;..
Germany;Electricity;Oil refineries_ transformation (PJ);13. Germany;07. Electricity;06. Oil refineries_ transformation (PJ);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;..
Germany;Electricity;Total final consumption (PJ);13. Germany;07. Electricity;07. Total final consumption (PJ);974.89;1054.24;1126.47;1171.11;1157.43;1248.37;1284.81;1355.49;1407.79;1410.74;1420.60;1413.78;1445.41;1509.82;1557.13;1581.08;1621.83;1646.72;1673.59;1638.28;1639.16;1623.33;1605.84;1596.86;1624.35;1650.09;1662.22;1678.06;1704.53;1740.43;1782.96;1830.63;1853.64;1877.82;1880.65;1901.27;1906.30;1899.92;1790.90;1915.22;1889.56;1888.29;1880.32;1842.33;1853.81;1863.19;1868.23;1833.82;1787.45;1736.02;1799.06;1719.88;..
Germany;Electricity;Industry (PJ);13. Germany;07. Electricity;08. Industry (PJ);545.34;574.63;641.98;662.66;618.35;668.74;678.55;703.08;731.66;718.37;710.11;695.06;706.85;739.87;756.33;766.22;774.91;807.67;826.04;779.32;772.25;762.88;727.92;725.05;737.01;724.06;742.67;749.85;764.52;761.72;789.22;794.09;793.81;817.57;830.02;834.49;861.51;845.88;727.28;822.62;843.24;830.13;820.26;838.30;823.77;830.07;836.02;830.61;803.76;761.86;789.58;747.24;..
Germany;Electricity;Transport (PJ);13. Germany;07. Electricity;09. Transport (PJ);32.84;34.41;35.49;35.94;35.74;37.21;36.95;38.88;42.71;43.12;44.34;43.00;43.15;44.65;47.34;48.01;47.91;48.48;49.30;49.20;55.14;53.62;53.99;55.46;58.29;59.56;60.69;57.90;57.01;57.28;59.04;58.28;47.03;46.43;47.29;45.66;44.07;39.97;41.75;43.49;43.59;43.29;42.93;41.48;40.13;42.26;43.05;43.51;41.78;41.52;40.49;47.33;..
Germany;Electricity;Residential (PJ);13. Germany;07. Electricity;10. Residential (PJ);233.74;260.77;282.80;301.09;320.44;345.01;362.32;390.92;402.22;414.06;419.91;425.93;438.39;458.27;477.42;483.81;503.47;490.24;490.68;493.39;439.75;442.09;453.93;448.32;457.83;482.94;470.92;469.71;472.61;469.80;482.40;491.40;500.76;505.44;508.68;509.40;504.36;502.20;501.12;510.12;491.76;493.20;489.60;466.56;463.32;461.52;471.33;460.37;455.54;458.73;473.40;483.36;..
Germany;Electricity;Commercial and public services (PJ);13. Germany;07. Electricity;11. Commercial and public services (PJ);143.66;163.71;144.30;149.31;160.07;173.86;182.93;196.93;205.06;209.63;220.27;223.96;230.76;240.45;248.75;255.76;267.87;274.00;281.58;316.36;372.02;364.74;369.99;368.04;371.22;383.52;387.93;400.59;410.39;451.63;452.31;486.86;512.04;508.38;494.66;511.73;496.36;511.87;520.75;517.84;490.70;501.16;511.42;473.45;506.65;509.71;499.52;480.49;467.91;456.75;476.86;423.22;..
Germany;Electricity;Other final consumption (PJ);13. Germany;07. Electricity;12. Other final consumption (PJ);19.31;20.73;21.90;22.10;22.82;23.55;24.06;25.69;26.14;25.56;25.97;25.83;26.27;26.58;27.29;27.27;27.67;26.33;25.99;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;21.15;20.27;20.51;16.10;22.53;19.94;19.65;18.32;18.84;18.47;17.15;18.73;18.73;..
Germany;Heat;Production (PJ);13. Germany;08. Heat;01. Production (PJ);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.01;0.01;0.00;0.13
Germany;Heat;Imports (PJ);13. Germany;08. Heat;02. Imports (PJ);0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
